"Title","Redirect URL","File Size","Type","Created","Contract Number","Contract Order","Document Summary"
"DIR-TSO-3899 RFO DIR-TSO-TMP-397","https://pubext.dir.texas.gov/portal/internal/contracts-and-services/Contracts/DIR-TSO-3899 RFO DIR-TSO-TMP-397.pdf","2885345","pdf","5/17/2021 10:45:35 AM","DIR-TSO-3899","0.99","RFO"
"DIR-TSO-3876 RFO DIR-TSO-TMP-397","https://pubext.dir.texas.gov/portal/internal/contracts-and-services/Contracts/DIR-TSO-3876 RFO DIR-TSO-TMP-397.pdf","2885345","pdf","5/17/2021 11:25:46 AM","DIR-TSO-3876","0.99","RFO"
"DIR-PCM-MSA-436 Attachment 1.1 Deliverables updated per CCR-000467","https://pubext.dir.texas.gov/portal/internal/contracts-and-services/Contracts/DIR-PCM-MSA-436 Attachment 1.1 Deliverables updated per CCR-000467.pdf","279947","pdf","5/17/2021 4:10:03 PM","DIR-PCM-MSA-436","20.12","DIR-PCM-MSA-436 Attachment 1.1 Deliverables updated per CCR-000467"
"DIR-TSO-3895 Amendment 2","https://pubext.dir.texas.gov/portal/internal/contracts-and-services/Contracts/DIR-TSO-3895 Amendment 2.pdf","436997","pdf","5/18/2021 9:02:01 AM","DIR-TSO-3895","2","Amendment 2"
"DIR-TSO-3895 RFO DIR-TSO-TMP-397","https://pubext.dir.texas.gov/portal/internal/contracts-and-services/Contracts/DIR-TSO-3895 RFO DIR-TSO-TMP-397.pdf","2885345","pdf","5/18/2021 9:07:51 AM","DIR-TSO-3895","0.99","RFO"
"DIR-TSO-4330 Amendment 3","https://pubext.dir.texas.gov/portal/internal/contracts-and-services/Contracts/DIR-TSO-4330 Amendment 3.pdf","357510","pdf","5/18/2021 4:54:30 PM","DIR-TSO-4330","3","Amendment 3"
"DIR-TSO-4330 Appendix A Standard Terms and Conditions (per Amendment 3)","https://pubext.dir.texas.gov/portal/internal/contracts-and-services/Contracts/DIR-TSO-4330 Appendix A Standard Terms and Conditions (per Amendment 3).pdf","553843","pdf","5/18/2021 4:58:02 PM","DIR-TSO-4330","0.01","Updated Appendix A"
"DIR-TSO-4330 Appendix C Pricing Index (per Amendment 3)","https://pubext.dir.texas.gov/portal/internal/contracts-and-services/Contracts/DIR-TSO-4330 Appendix C Pricing Index (per Amendment 3).pdf","150981","pdf","5/18/2021 4:59:22 PM","DIR-TSO-4330","0.03","Updated Appendix C"
"DIR-CPO-4723 Amendment 1","https://pubext.dir.texas.gov/portal/internal/contracts-and-services/Contracts/DIR-CPO-4723 Amendment 1.pdf","158376","pdf","5/20/2021 10:21:31 AM","DIR-CPO-4723","1","DIR-CPO-4723 Amendment 1"
"DIR-CPO-4723 Appendix C Pricing Index (per Amendment 1)","https://pubext.dir.texas.gov/portal/internal/contracts-and-services/Contracts/DIR-CPO-4723 Appendix C Pricing Index (per Amendment 1).pdf","175883","pdf","5/20/2021 10:22:21 AM","DIR-CPO-4723","0.03","DIR-CPO-4723 Appendix C Pricing Index (per Amendment 1)"
"DIR-TSO-3908 RFO DIR-TSO-TMP-262","https://pubext.dir.texas.gov/portal/internal/contracts-and-services/Contracts/DIR-TSO-3908 RFO DIR-TSO-TMP-262.pdf","1862825","pdf","5/20/2021 11:16:48 AM","DIR-TSO-3908","0.99","RFO"
"DIR-CPO-4438 Appendix B HUB Subcontracting Plan (Approved 5-10-2021)","https://pubext.dir.texas.gov/portal/internal/contracts-and-services/Contracts/DIR-CPO-4438 Appendix B HUB Subcontracting Plan (Approved 5-10-2021).pdf","1383501","pdf","5/21/2021 12:40:06 PM","DIR-CPO-4438","0.02","DIR-CPO-4438 Appendix B HUB Subcontracting Plan (Approved 5-10-2021)"
"DIR-CPO-4700 Contract","https://pubext.dir.texas.gov/portal/internal/contracts-and-services/Contracts/DIR-CPO-4700 Contract.pdf","192694","pdf","5/21/2021 2:58:45 PM","DIR-CPO-4700","0","Contract document"
"DIR-CPO-4700 RFO DIR-CPO-TMP-444","https://pubext.dir.texas.gov/portal/internal/contracts-and-services/Contracts/DIR-CPO-4700 RFO DIR-CPO-TMP-444.pdf","2326460","pdf","5/21/2021 3:02:53 PM","DIR-CPO-4700","0.99","Contract document"
"DIR-CPO-4700 Appendix A Terms and Conditions","https://pubext.dir.texas.gov/portal/internal/contracts-and-services/Contracts/DIR-CPO-4700 Appendix A Terms and Conditions.pdf","1078400","pdf","5/21/2021 3:20:26 PM","DIR-CPO-4700","0.01","Contract document"
"DIR-CPO-4700 Appendix B HUB Subcontracting Plan","https://pubext.dir.texas.gov/portal/internal/contracts-and-services/Contracts/DIR-CPO-4700 Appendix B HUB Subcontracting Plan.pdf","1703738","pdf","5/21/2021 3:21:15 PM","DIR-CPO-4700","0.02","Contract document"
"DIR-CPO-4700 Appendix C Pricing Index","https://pubext.dir.texas.gov/portal/internal/contracts-and-services/Contracts/DIR-CPO-4700 Appendix C Pricing Index.pdf","64806","pdf","5/21/2021 3:22:31 PM","DIR-CPO-4700","0.03","Contract document"
"DIR-CPO-4700 Appendix D Service Agreement","https://pubext.dir.texas.gov/portal/internal/contracts-and-services/Contracts/DIR-CPO-4700 Appendix D Service Agreement.docx","36428","docx","5/21/2021 3:24:06 PM","DIR-CPO-4700","0.04","Contract document"
"DIR-CPO-4777 Contract","https://pubext.dir.texas.gov/portal/internal/contracts-and-services/Contracts/DIR-CPO-4777 Contract.pdf","849887","pdf","5/24/2021 11:50:49 PM","DIR-CPO-4777","0","Contract"
"DIR-CPO-4777 Appendix A Standard Terms and Conditions","https://pubext.dir.texas.gov/portal/internal/contracts-and-services/Contracts/DIR-CPO-4777 Appendix A Standard Terms and Conditions.pdf","1343068","pdf","5/24/2021 11:51:22 PM","DIR-CPO-4777","0.01","Appendix A Standard Terms and Conditions"
"DIR-CPO-4777 Appendix B HUB Subcontracting Plan","https://pubext.dir.texas.gov/portal/internal/contracts-and-services/Contracts/DIR-CPO-4777 Appendix B HUB Subcontracting Plan.pdf","1171297","pdf","5/24/2021 11:51:47 PM","DIR-CPO-4777","0.02","Appendix B HUB Subcontracting Plan"
"DIR-CPO-4777 Appendix C Price Index","https://pubext.dir.texas.gov/portal/internal/contracts-and-services/Contracts/DIR-CPO-4777 Appendix C Price Index.pdf","3187287","pdf","5/24/2021 11:52:25 PM","DIR-CPO-4777","0.03","Appendix C Price Index"
"DIR-CPO-4777 Appendix C Attachment 1 Geographical Zone Map","https://pubext.dir.texas.gov/portal/internal/contracts-and-services/Contracts/DIR-CPO-4777 Appendix C Attachment 1 Geographical Zone Map.pdf","345769","pdf","5/24/2021 11:52:55 PM","DIR-CPO-4777","0.04","Appendix C Attachment 1 Geographical Zone Map"
"DIR-CPO-4777 Appendix D Service Agreement Template","https://pubext.dir.texas.gov/portal/internal/contracts-and-services/Contracts/DIR-CPO-4777 Appendix D Service Agreement Template.docx","32605","docx","5/24/2021 11:53:24 PM","DIR-CPO-4777","0.05","Appendix D Service Agreement Template"
"DIR-CPO-4777 RFO DIR-CPO-TMP-551","https://pubext.dir.texas.gov/portal/internal/contracts-and-services/Contracts/DIR-CPO-4777 RFO DIR-CPO-TMP-551.pdf","10730868","pdf","5/24/2021 11:54:08 PM","DIR-CPO-4777","0.99","RFO DIR-CPO-TMP-551"
"DIR-CPO-4743 Contract","https://pubext.dir.texas.gov/portal/internal/contracts-and-services/Contracts/DIR-CPO-4743 Contract.pdf","212455","pdf","5/25/2021 2:14:41 PM","DIR-CPO-4743","0","Contract"
"DIR-CPO-4743 Appendix A Standard Terms and Conditions","https://pubext.dir.texas.gov/portal/internal/contracts-and-services/Contracts/DIR-CPO-4743 Appendix A Standard Terms and Conditions.pdf","548962","pdf","5/25/2021 2:19:11 PM","DIR-CPO-4743","0.01","Appendix A Standard Terms and Conditions"
"DIR-CPO-4743 Appendix C Pricing Index","https://pubext.dir.texas.gov/portal/internal/contracts-and-services/Contracts/DIR-CPO-4743 Appendix C Pricing Index.pdf","484140","pdf","5/25/2021 2:30:28 PM","DIR-CPO-4743","0.03","Appendix C Pricing Index"
"DIR-CPO-4743 Appendix D Service Level Agreement","https://pubext.dir.texas.gov/portal/internal/contracts-and-services/Contracts/DIR-CPO-4743 Appendix D Service Level Agreement.pdf","610461","pdf","5/25/2021 2:31:44 PM","DIR-CPO-4743","0.04","Appendix D Service Level Agreement"
"DIR-CPO-4743 Appendix E Maintenance And Support Agreement","https://pubext.dir.texas.gov/portal/internal/contracts-and-services/Contracts/DIR-CPO-4743 Appendix E Maintenance And Support Agreement.pdf","640284","pdf","5/25/2021 2:46:15 PM","DIR-CPO-4743","0.05","Appendix E Maintenance And Support Agreement"
"DIR-CPO-4743 Appendix F 3D Printer Support Agreement","https://pubext.dir.texas.gov/portal/internal/contracts-and-services/Contracts/DIR-CPO-4743 Appendix F 3D Printer Support Agreement.pdf","732427","pdf","5/25/2021 2:47:59 PM","DIR-CPO-4743","0.06","Appendix F 3D Printer Support Agreement"
"DIR-CPO-4743 Appendix G Master Operating Lease Agreement","https://pubext.dir.texas.gov/portal/internal/contracts-and-services/Contracts/DIR-CPO-4743 Appendix G Master Operating Lease Agreement.pdf","965940","pdf","5/25/2021 2:49:16 PM","DIR-CPO-4743","0.07","Appendix G Master Operating Lease Agreement"
"DIR-CPO-4743 Appendix H Master Lease Agreement","https://pubext.dir.texas.gov/portal/internal/contracts-and-services/Contracts/DIR-CPO-4743 Appendix H Master Lease Agreement.pdf","550786","pdf","5/25/2021 2:50:10 PM","DIR-CPO-4743","0.08","Appendix H Master Lease Agreement"
"DIR-CPO-4743 RFO DIR-TSO-TMP-424","https://pubext.dir.texas.gov/portal/internal/contracts-and-services/Contracts/DIR-CPO-4743 RFO DIR-TSO-TMP-424.pdf","3129075","pdf","5/25/2021 2:51:53 PM","DIR-CPO-4743","0.99","RFO DIR-TSO-TMP-424"
"DIR-CPO-4748 Contract","https://pubext.dir.texas.gov/portal/internal/contracts-and-services/Contracts/DIR-CPO-4748 Contract.pdf","798941","pdf","5/26/2021 10:13:22 AM","DIR-CPO-4748","0","Contract"
"DIR-CPO-4748 Appendix A Standard Terms and Conditions","https://pubext.dir.texas.gov/portal/internal/contracts-and-services/Contracts/DIR-CPO-4748 Appendix A Standard Terms and Conditions.pdf","548962","pdf","5/26/2021 10:16:08 AM","DIR-CPO-4748","0.01","Appendix A Standard Terms and Conditions"
"DIR-CPO-4748 Appendix B HUB Subcontracting Form (Approved 5-31-2019)","https://pubext.dir.texas.gov/portal/internal/contracts-and-services/Contracts/DIR-CPO-4748 Appendix B HUB Subcontracting Form (Approved 5-31-2019).pdf","1250029","pdf","5/26/2021 10:17:52 AM","DIR-CPO-4748","0.02","Appendix B HUB Subcontracting Form (Approved 5-31-2019) "
"DIR-CPO-4748 Appendix C Pricing Index","https://pubext.dir.texas.gov/portal/internal/contracts-and-services/Contracts/DIR-CPO-4748 Appendix C Pricing Index.pdf","443765","pdf","5/26/2021 10:21:46 AM","DIR-CPO-4748","0.03","Appendix C Pricing Index"
"DIR-CPO-4748 RFO DIR-TSO-TMP-424","https://pubext.dir.texas.gov/portal/internal/contracts-and-services/Contracts/DIR-CPO-4748 RFO DIR-TSO-TMP-424.pdf","3129075","pdf","5/26/2021 10:24:09 AM","DIR-CPO-4748","0.99","RFO DIR-TSO-TMP-424"
"DIR-LGL-CALIR-01A Amendment No 1","https://pubext.dir.texas.gov/portal/internal/contracts-and-services/Contracts/DIR-LGL-CALIR-01A Amendment No 1.pdf","204940","pdf","5/26/2021 10:29:21 AM","DIR-LGL-CALIR-01A","0.06","Amendment Number 1"
"DIR-TEX-AN-NG-CTSA-004 Amendment 10 FINAL","https://pubext.dir.texas.gov/portal/internal/contracts-and-services/Contracts/DIR-TEX-AN-NG-CTSA-004 Amendment 10 FINAL.pdf","465628","pdf","5/26/2021 2:36:12 PM","DIR-TEX-AN-NG-CTSA-004","29.8","DIR-TEX-AN-NG-CTSA-004 Amendment 10 FINAL"
"DIR-ESS-MSI-407 - Exhibit 3.7 Deliverables and Checkpoints updated in CCR 470","https://pubext.dir.texas.gov/portal/internal/contracts-and-services/Contracts/DIR-ESS-MSI-407 - Exhibit 3.7 Deliverables and Checkpoints updated in CCR 470.pdf","430288","pdf","5/26/2021 3:06:04 PM","DIR-ESS-MSI-407","32.1","Exhibit 3.7 Deliverables and Checkpoints updated in CCR 470"
"DIR-ESS-MSI-407 - Exhibit 3.3 Critical Deliverables updated in CCR 470","https://pubext.dir.texas.gov/portal/internal/contracts-and-services/Contracts/DIR-ESS-MSI-407 - Exhibit 3.3 Critical Deliverables updated in CCR 470.pdf","164720","pdf","5/26/2021 3:07:56 PM","DIR-ESS-MSI-407","21","Exhibit 3.3 Critical Deliverables updated in CCR 470"
"DIR-PMD-MSA-438 Attachment 1.1 Deliverables updated per CCR 469","https://pubext.dir.texas.gov/portal/internal/contracts-and-services/Contracts/DIR-PMD-MSA-438 Attachment 1.1 Deliverables updated per CCR 469.pdf","182218","pdf","5/26/2021 3:16:06 PM","DIR-PMD-MSA-438","12.1","Attachment 1.1 Deliverables updated per CCR 469"
"DIR-PCM-MSA-436 Exh 1 Statement of Work updated per Amd 2","https://pubext.dir.texas.gov/portal/internal/contracts-and-services/Contracts/DIR-PCM-MSA-436 Exh 1 Statement of Work updated per Amd 2.pdf","2534773","pdf","5/27/2021 2:15:25 AM","DIR-PCM-MSA-436","19","DIR-PCM-MSA-436 Exh 1 Statement of Work updated per Amd 2"
"DIR-PCM-MSA-436 Exh 2 Financial Provisions and Pricing - updated per Amd 2","https://pubext.dir.texas.gov/portal/internal/contracts-and-services/Contracts/DIR-PCM-MSA-436 Exh 2 Financial Provisions and Pricing - updated per Amd 2.pdf","933338","pdf","5/27/2021 2:16:23 AM","DIR-PCM-MSA-436","21","DIR-PCM-MSA-436 Exh 2 Financial Provisions and Pricing - updated per Amd 2"
"DIR-PCM-MSA-436 Amendment 2","https://pubext.dir.texas.gov/portal/internal/contracts-and-services/Contracts/DIR-PCM-MSA-436 Amendment 2.pdf","156339","pdf","5/27/2021 2:26:08 AM","DIR-PCM-MSA-436","41","DIR-PCM-MSA-436 Amendment 2"
"DIR-MSS-SCP-001 Amd 11","https://pubext.dir.texas.gov/portal/internal/contracts-and-services/Contracts/DIR-MSS-SCP-001 Amd 11.pdf","158275","pdf","5/27/2021 4:03:05 AM","DIR-MSS-SCP-001","11","DIR-MSS-SCP-001 Amd 11"
"DIR-MSS-SCP-001 Exh 1 Definitions updated per Amd 11","https://pubext.dir.texas.gov/portal/internal/contracts-and-services/Contracts/DIR-MSS-SCP-001 Exh 1 Definitions updated per Amd 11.pdf","362219","pdf","5/27/2021 4:06:17 AM","DIR-MSS-SCP-001","0.01012","DIR-MSS-SCP-001 Exh 1 Definitions updated per Amd 11"
"DIR-MSS-SCP-001 Exh 2.8.2 SOW Incident Response updated per Amd 11","https://pubext.dir.texas.gov/portal/internal/contracts-and-services/Contracts/DIR-MSS-SCP-001 Exh 2.8.2 SOW Incident Response updated per Amd 11.pdf","431337","pdf","5/27/2021 4:08:00 AM","DIR-MSS-SCP-001","0.0231","DIR-MSS-SCP-001 Exh 2.8.2 SOW Incident Response updated per Amd 11"
"DIR-MSS-SCP-001 Exh 2.8.3 SOW Risk and Compliance updated per Amd 11","https://pubext.dir.texas.gov/portal/internal/contracts-and-services/Contracts/DIR-MSS-SCP-001 Exh 2.8.3 SOW Risk and Compliance updated per Amd 11.pdf","484180","pdf","5/27/2021 4:08:40 AM","DIR-MSS-SCP-001","0.024","DIR-MSS-SCP-001 Exh 2.8.3 SOW Risk and Compliance updated per Amd 11"
"DIR-TSO-3435 Amendment 1 Final","https://pubext.dir.texas.gov/portal/internal/contracts-and-services/Contracts/DIR-TSO-3435 Amendment 1 Final.pdf","157610","pdf","5/27/2021 3:35:53 PM","DIR-TSO-3435","5","DIR-TSO-3435 Amendment 1 Final"
"DIR-TSO-3434 Amendment 4 FINAL","https://pubext.dir.texas.gov/portal/internal/contracts-and-services/Contracts/DIR-TSO-3434 Amendment 4 FINAL.pdf","266131","pdf","5/28/2021 9:03:52 AM","DIR-TSO-3434","6.2","DIR-TSO-3434 Amendment 4 FINAL"
"DIR-CPO-4752 Contract","https://pubext.dir.texas.gov/portal/internal/contracts-and-services/Contracts/DIR-CPO-4752 Contract.pdf","191404","pdf","5/28/2021 3:19:21 PM","DIR-CPO-4752","0","Contract document"
"DIR-TSO-3435 Amendment 2 FINAL","https://pubext.dir.texas.gov/portal/internal/contracts-and-services/Contracts/DIR-TSO-3435 Amendment 2 FINAL.pdf","164828","pdf","5/28/2021 3:20:21 PM","DIR-TSO-3435","5.8","DIR-TSO-3435 Amendment 2 FINAL "
"DIR-CPO-4752 Appendix A Terms and Conditions","https://pubext.dir.texas.gov/portal/internal/contracts-and-services/Contracts/DIR-CPO-4752 Appendix A Terms and Conditions.pdf","1148183","pdf","5/28/2021 3:20:28 PM","DIR-CPO-4752","0.01","Contract document"
"DIR-TSO-3435 Amendment 3 FINAL","https://pubext.dir.texas.gov/portal/internal/contracts-and-services/Contracts/DIR-TSO-3435 Amendment 3 FINAL.pdf","267367","pdf","5/28/2021 3:21:25 PM","DIR-TSO-3435","6","DIR-TSO-3435 Amendment 3 FINAL"
"DIR-CPO-4752 Appendix B HUB Subcontracting Plan","https://pubext.dir.texas.gov/portal/internal/contracts-and-services/Contracts/DIR-CPO-4752 Appendix B HUB Subcontracting Plan.pdf","2989426","pdf","5/28/2021 3:21:30 PM","DIR-CPO-4752","0.02","Contract document"
"DIR-CPO-4752 Appendix C Pricing Index","https://pubext.dir.texas.gov/portal/internal/contracts-and-services/Contracts/DIR-CPO-4752 Appendix C Pricing Index.pdf","113971","pdf","5/28/2021 3:22:09 PM","DIR-CPO-4752","0.03","Contract documentContract document"
"DIR-CPO-4752 DIR-CPO-TMP-444","https://pubext.dir.texas.gov/portal/internal/contracts-and-services/Contracts/DIR-CPO-4752 DIR-CPO-TMP-444.pdf","2326460","pdf","5/28/2021 3:22:48 PM","DIR-CPO-4752","0.99","Contract document"
"DIR-CPO-4792 Contract","https://pubext.dir.texas.gov/portal/internal/contracts-and-services/Contracts/DIR-CPO-4792 Contract.pdf","248413","pdf","6/1/2021 9:02:00 AM","DIR-CPO-4792","0","DIR-CPO-4792 Contract"
"DIR-CPO-4792 Appendix A Standard Terms and Conditions","https://pubext.dir.texas.gov/portal/internal/contracts-and-services/Contracts/DIR-CPO-4792 Appendix A Standard Terms and Conditions.pdf","553466","pdf","6/1/2021 9:03:04 AM","DIR-CPO-4792","0.01","DIR-CPO-4792 Appendix A Standard Terms and Conditions"
"DIR-CPO-4792 Appendix B HUB Subcontracting Plan","https://pubext.dir.texas.gov/portal/internal/contracts-and-services/Contracts/DIR-CPO-4792 Appendix B HUB Subcontracting Plan.pdf","1075013","pdf","6/1/2021 9:04:16 AM","DIR-CPO-4792","0.02","DIR-CPO-4792 Appendix B HUB Subcontracting Plan"
"DIR-CPO-4792 Appendix C Pricing Index","https://pubext.dir.texas.gov/portal/internal/contracts-and-services/Contracts/DIR-CPO-4792 Appendix C Pricing Index.pdf","307336","pdf","6/1/2021 9:05:20 AM","DIR-CPO-4792","0.03","DIR-CPO-4792 Appendix C Pricing Index"
"DIR-CPO-4792 Appendix D Service Agreement Template","https://pubext.dir.texas.gov/portal/internal/contracts-and-services/Contracts/DIR-CPO-4792 Appendix D Service Agreement Template.docx","36164","docx","6/1/2021 9:06:28 AM","DIR-CPO-4792","0.04","DIR-CPO-4792 Appendix D Service Agreement Template"
"DIR-CPO-4792 RFO DIR-CPO-TMP-443","https://pubext.dir.texas.gov/portal/internal/contracts-and-services/Contracts/DIR-CPO-4792 RFO DIR-CPO-TMP-443.pdf","8471835","pdf","6/1/2021 9:10:10 AM","DIR-CPO-4792","0.99","DIR-CPO-4792 RFO DIR-CPO-TMP-443"
"DIR-TSO-3840 Amendment 2","https://pubext.dir.texas.gov/portal/internal/contracts-and-services/Contracts/DIR-TSO-3840 Amendment 2.pdf","163437","pdf","6/1/2021 4:21:10 PM","DIR-TSO-3840","2","Amendment 2 "
"DIR-TEX-AN-NG-CTSA-005 Amendment 8 FINAL","https://pubext.dir.texas.gov/portal/internal/contracts-and-services/Contracts/DIR-TEX-AN-NG-CTSA-005 Amendment 8 FINAL.pdf","220139","pdf","6/2/2021 7:09:42 AM","DIR-TEX-AN-NG-CTSA-005","33","DIR-TEX-AN-NG-CTSA-005 Amendment 8 FINAL"
"DIR-CPO-4474 Appendix B HUB Subcontracting Plan (Approved 05-28-2021)","https://pubext.dir.texas.gov/portal/internal/contracts-and-services/Contracts/DIR-CPO-4474 Appendix B HUB Subcontracting Plan (Approved 05-28-2021).pdf","947795","pdf","6/2/2021 10:26:40 AM","DIR-CPO-4474","0.02","Appendix B"
"DIR-CPO-4753 Contract","https://pubext.dir.texas.gov/portal/internal/contracts-and-services/Contracts/DIR-CPO-4753 Contract.pdf","195668","pdf","6/2/2021 11:39:38 AM","DIR-CPO-4753","0","Contract document."
"DIR-CPO-4753 Appendix A Terms and Conditions","https://pubext.dir.texas.gov/portal/internal/contracts-and-services/Contracts/DIR-CPO-4753 Appendix A Terms and Conditions.pdf","1148549","pdf","6/2/2021 11:40:23 AM","DIR-CPO-4753","0.01","Contract document."
"DIR-CPO-4753 Appendix B HUB Subcontracting Plan","https://pubext.dir.texas.gov/portal/internal/contracts-and-services/Contracts/DIR-CPO-4753 Appendix B HUB Subcontracting Plan.pdf","2793281","pdf","6/2/2021 11:41:00 AM","DIR-CPO-4753","0.02","Contract document."
"DIR-CPO-4753 Appendix C - Pricing Index","https://pubext.dir.texas.gov/portal/internal/contracts-and-services/Contracts/DIR-CPO-4753 Appendix C - Pricing Index.pdf","133235","pdf","6/2/2021 11:41:31 AM","DIR-CPO-4753","0.03","Contract document."
"DIR-CPO-4753 Appendix D Service Agreement","https://pubext.dir.texas.gov/portal/internal/contracts-and-services/Contracts/DIR-CPO-4753 Appendix D Service Agreement.docx","36200","docx","6/2/2021 11:41:57 AM","DIR-CPO-4753","0.04","Contract document."
"DIR-CPO-4753 DIR-CPO-TMP-444","https://pubext.dir.texas.gov/portal/internal/contracts-and-services/Contracts/DIR-CPO-4753 DIR-CPO-TMP-444.pdf","2326460","pdf","6/2/2021 11:43:23 AM","DIR-CPO-4753","0.99","Contract document."
"DIR-TSO-3898 Amendment 3","https://pubext.dir.texas.gov/portal/internal/contracts-and-services/Contracts/DIR-TSO-3898 Amendment 3.pdf","149036","pdf","6/2/2021 1:10:08 PM","DIR-TSO-3898","3","DIR-TSO-3898 Amendment 3 "
"DIR-TSO-3898 Appendix C Pricing Index (per Amendment 3)","https://pubext.dir.texas.gov/portal/internal/contracts-and-services/Contracts/DIR-TSO-3898 Appendix C Pricing Index (per Amendment 3).pdf","212292","pdf","6/2/2021 1:11:56 PM","DIR-TSO-3898","0.03","DIR-TSO-3898 Appendix C Pricing Index (per Amendment 3)"
"DIR-SECOPS-MSA-434 Att 1.1 Deliverables updated in CCR-000473","https://pubext.dir.texas.gov/portal/internal/contracts-and-services/Contracts/DIR-SECOPS-MSA-434 Att 1.1 Deliverables updated in CCR-000473.pdf","296260","pdf","6/2/2021 2:30:37 PM","DIR-SECOPS-MSA-434","10","DIR-SECOPS-MSA-434 Att 1.1 Deliverables updated in CCR-000473"
"DIR-CPO-4449 Appendix C Price Index (per Amendment 1)","https://pubext.dir.texas.gov/portal/internal/contracts-and-services/Contracts/DIR-CPO-4449 Appendix C Price Index (per Amendment 1).pdf","182550","pdf","6/3/2021 10:39:32 AM","DIR-CPO-4449","0.03","Appendix C"
"DIR-CPO-4449 Amendment 1","https://pubext.dir.texas.gov/portal/internal/contracts-and-services/Contracts/DIR-CPO-4449 Amendment 1.pdf","424919","pdf","6/3/2021 10:40:31 AM","DIR-CPO-4449","1","Amendment 1"
"DIR-MSS-SCP-001 HUB Subcontracting Plan - Approved 2021.06.03","https://pubext.dir.texas.gov/portal/internal/contracts-and-services/Contracts/DIR-MSS-SCP-001 HUB Subcontracting Plan - Approved 2021.06.03.pdf","3461017","pdf","6/3/2021 4:54:58 PM","DIR-MSS-SCP-001","0.17","DIR-MSS-SCP-001 HUB Subcontracting Plan - Approved 2021.06.03"
"DIR-TSO-3912 Amendment 2","https://pubext.dir.texas.gov/portal/internal/contracts-and-services/Contracts/DIR-TSO-3912 Amendment 2.pdf","158355","pdf","6/4/2021 8:12:17 AM","DIR-TSO-3912","2","DIR-TSO-3912 Amendment 2"
"DIR-TSO-3998 Appendix B HUB Subcontracting Plan (Approved 5-28-21)","https://pubext.dir.texas.gov/portal/internal/contracts-and-services/Contracts/DIR-TSO-3998 Appendix B HUB Subcontracting Plan (Approved 5-28-21).pdf","537596","pdf","6/4/2021 9:35:47 AM","DIR-TSO-3998","0.02","DIR-TSO-3998 Appendix B HUB Subcontracting Plan (Approved 5-28-21)"
"DIR-PCM-MSA-436 Att 2.1 Pricing and Volumes - updated per Amd 2 - redacted","https://pubext.dir.texas.gov/portal/internal/contracts-and-services/Contracts/DIR-PCM-MSA-436 Att 2.1 Pricing and Volumes - updated per Amd 2 - redacted.pdf","2291190","pdf","6/4/2021 10:25:06 AM","DIR-PCM-MSA-436","30","DIR-PCM-MSA-436 Att 2.1 Pricing and Volumes - updated per Amd 2 - redacted"
"DIR-TPC-MSA-432 Attachment 1.1 Deliverables updated in CCR 474","https://pubext.dir.texas.gov/portal/internal/contracts-and-services/Contracts/DIR-TPC-MSA-432 Attachment 1.1 Deliverables updated in CCR 474.pdf","289351","pdf","6/4/2021 2:40:13 PM","DIR-TPC-MSA-432","14.1","Attachment 1.1 Deliverables updated in CCR 474"
"DIR-CPO-4617 Appendix B HUB Subcontracting Plan (Approved on 06-04-2021)","https://pubext.dir.texas.gov/portal/internal/contracts-and-services/Contracts/DIR-CPO-4617 Appendix B HUB Subcontracting Plan (Approved on 06-04-2021).pdf","1162702","pdf","6/4/2021 3:12:33 PM","DIR-CPO-4617","0.02","DIR-CPO-4617 Appendix B HUB Subcontracting Plan (Approved on 06-04-2021)"
"DIR-CPO-4571 Appendix B HUB Subcontracting Plan (Approved on 06-02-2021)","https://pubext.dir.texas.gov/portal/internal/contracts-and-services/Contracts/DIR-CPO-4571 Appendix B HUB Subcontracting Plan (Approved on 06-02-2021).pdf","1210054","pdf","6/4/2021 3:17:03 PM","DIR-CPO-4571","0.02","DIR-CPO-4571 Appendix B HUB Subcontracting Plan (Approved on 06-02-2021)"
"DIR-CPO-4398 Appendix B HUB Subcontracting Plan (Approved on 6-4-2021)","https://pubext.dir.texas.gov/portal/internal/contracts-and-services/Contracts/DIR-CPO-4398 Appendix B HUB Subcontracting Plan (Approved on 6-4-2021).pdf","2079697","pdf","6/7/2021 1:49:25 PM","DIR-CPO-4398","0.02","DIR-CPO-4398 Appendix B HUB Subcontracting Plan (Approved on 6-4-2021)"
"DIR-CPO-4437 Amendment 3","https://pubext.dir.texas.gov/portal/internal/contracts-and-services/Contracts/DIR-CPO-4437 Amendment 3.pdf","142708","pdf","6/7/2021 4:29:09 PM","DIR-CPO-4437","3","DIR-CPO-4437 Amendment 3"
"DIR-CPO-4780 Contract","https://pubext.dir.texas.gov/portal/internal/contracts-and-services/Contracts/DIR-CPO-4780 Contract.pdf","791872","pdf","6/7/2021 5:58:23 PM","DIR-CPO-4780","0","Contract"
"DIR-CPO-4780 Appendix A Standard Terms and Conditions","https://pubext.dir.texas.gov/portal/internal/contracts-and-services/Contracts/DIR-CPO-4780 Appendix A Standard Terms and Conditions.pdf","1209464","pdf","6/7/2021 5:58:57 PM","DIR-CPO-4780","0.01","Appendix A Standard Terms and Conditions"
